"ID Comida";"ID  BF";"Fecha Hora";"ID Donantes";"Tipo de comida";"Descripción";"Cantidad (un. o kg)"
"C1675";"B012";"29/06/2021 21:48:17";"D019 ";"Comida Preparada";"Tortilla a la francesa";"5"
"C1675";"B012";"29/06/2021 21:47:29";"D019 ";"Comida Preparada";"Sopa de estrellas";"5"
"C1679";"B012";"29/06/2021 21:47:21";"D001";"Comida Preparada";"Muslos pollo asado";"5"
"C1672";"B012";"29/06/2021 21:47:06";"D019";"Comida Preparada";"Crema calabaza y zanahoria";"5"
"C1673";"B012";"29/06/2021 21:46:59";"D019";"Comida Preparada";"Ensalada campera";"5"
"C1678";"B011";"29/06/2021 21:46:38";"D002";"Comida Preparada";"Filetes de ternera";"3"
"C1681";"B011";"29/06/2021 21:46:28";"D013";"Comida Preparada";"Patatas con costillas";"3"
"C1675";"B011";"29/06/2021 21:46:13";"D019 ";"Comida Preparada";"Sopa de estrellas";"3"
"C1679";"B011";"29/06/2021 21:46:04";"D001";"Comida Preparada";"Muslos pollo asado";"3"
"C1673";"B011";"29/06/2021 21:45:52";"D019";"Comida Preparada";"Ensalada campera";"3"
"C1674";"B004";"29/06/2021 21:45:30";"D019";"Comida Preparada";"Tortilla a la francesa";"5"
"C1677";"B004";"29/06/2021 21:45:24";"D019";"Comida Preparada";"Jamón York picado";"5"
"C1672";"B004";"29/06/2021 21:45:13";"D019";"Comida Preparada";"Crema calabaza y zanahoria";"5"
"C1679";"B004";"29/06/2021 21:45:04";"D001";"Comida Preparada";"Muslos pollo asado";"5"
"C1673";"B004";"29/06/2021 21:44:53";"D019";"Comida Preparada";"Ensalada campera";"5"
"C1677";"B001";"29/06/2021 21:44:36";"D019";"Comida Preparada";"Jamón York picado";"5"
"C1674";"B001";"29/06/2021 21:44:25";"D019";"Comida Preparada";"Tortilla a la francesa";"5"
"C1682";"B001";"29/06/2021 21:42:20";"D008";"Comida Preparada";"Lentejas con chorizo";"5"
"C1676";"B001";"29/06/2021 21:42:08";"D019";"Comida Preparada";"Fingers de pollo";"5"
"C1673";"B001";"29/06/2021 21:41:59";"D019";"Comida Preparada";"Ensalada campera";"5"
"C1667";"B030";"28/06/2021 22:16:09";"D006";"Alimentos frescos";"Fruta y verdura";"4"
"C1666";"B029";"28/06/2021 22:15:48";"D021";"Alimentos frescos";"Fruta y verdura";"4"
"C1665";"B026";"28/06/2021 22:15:34";"D023";"Alimentos frescos";"Fruta y verdura ";"4"
"C1667";"B024";"28/06/2021 22:15:12";"D006";"Alimentos frescos";"Fruta y verdura";"2"
"C1664";"B023";"28/06/2021 22:14:49";"D012";"Alimentos frescos";"Fruta y verdura";"8"
"C1666";"B021";"28/06/2021 22:14:32";"D021";"Alimentos frescos";"Fruta y verdura";"4"
"C1667";"B018";"28/06/2021 22:14:18";"D006";"Alimentos frescos";"Fruta y verdura";"3"
"C1664";"B014";"28/06/2021 22:14:01";"D012";"Alimentos frescos";"Fruta y verdura";"4"
"C1665";"B012";"28/06/2021 22:13:48";"D023";"Alimentos frescos";"Fruta y verdura ";"5"
"C1665";"B012";"28/06/2021 22:13:35";"D023";"Alimentos frescos";"Fruta y verdura ";"5"
"C1666";"B011";"28/06/2021 22:13:17";"D021";"Alimentos frescos";"Fruta y verdura";"3"
"C1667";"B004";"28/06/2021 22:13:04";"D006";"Alimentos frescos";"Fruta y verdura";"5"
"C1667";"B001";"28/06/2021 22:12:57";"D006";"Alimentos frescos";"Fruta y verdura";"5"
"C1664";"B001";"28/06/2021 22:12:38";"D012";"Alimentos frescos";"Fruta y verdura";"5"
"C1659";"B030";"28/06/2021 22:12:15";"D002";"Comida Preparada";"Macarrones bolognesa";"2"
"C1662";"B029";"28/06/2021 22:12:00";"D013";"Comida Preparada";"Paella ";"3"
"C1660";"B030";"28/06/2021 22:11:44";"D019";"Comida Preparada";"Fingers pollo";"2"
"C1660";"B029";"28/06/2021 22:11:39";"D019";"Comida Preparada";"Fingers pollo";"2"
"C1660";"B026";"28/06/2021 22:11:31";"D019";"Comida Preparada";"Fingers pollo";"2"
"C1658";"B029";"28/06/2021 22:11:07";"D019";"Comida Preparada";"Spaguetis";"2"
"C1658";"B026";"28/06/2021 22:10:59";"D019";"Comida Preparada";"Spaguetis";"2"
"C1658";"B024";"28/06/2021 22:10:52";"D019";"Comida Preparada";"Spaguetis";"2"
"C1656";"B024";"28/06/2021 22:10:42";"D001";"Comida Preparada";"Albóndigas ";"2"
"C1660";"B021";"28/06/2021 22:10:29";"D019";"Comida Preparada";"Fingers pollo";"2"
"C1658";"B018";"28/06/2021 22:10:00";"D019";"Comida Preparada";"Spaguetis";"2"
"C1656";"B018";"28/06/2021 22:09:46";"D001";"Comida Preparada";"Albóndigas ";"3"
"C1659";"B014";"28/06/2021 22:09:23";"D002";"Comida Preparada";"Macarrones bolognesa";"5"
"C1661";"B030";"28/06/2021 22:08:54";"D004";"Pan";"Barras pan";"1"
"C1661";"B029";"28/06/2021 22:08:41";"D004";"Pan";"Barras pan";"1"
"C1661";"B026";"28/06/2021 22:08:36";"D004";"Pan";"Barras pan";"1"
"C1661";"B021";"28/06/2021 22:08:31";"D004";"Pan";"Barras pan";"1"
"C1661";"B014";"28/06/2021 22:08:24";"D004";"Pan";"Barras pan";"1"
"C1661";"B004";"28/06/2021 22:08:15";"D004";"Pan";"Barras pan";"1"
"C1661";"B001";"28/06/2021 22:08:11";"D004";"Pan";"Barras pan";"1"
"C1661";"B012";"28/06/2021 22:08:05";"D004";"Pan";"Barras pan";"1"
"C1660";"B012";"28/06/2021 22:07:54";"D019";"Comida Preparada";"Fingers pollo";"3"
"C1659";"B012";"28/06/2021 22:07:44";"D002";"Comida Preparada";"Macarrones bolognesa";"5"
"C1660";"B011";"28/06/2021 22:07:28";"D019";"Comida Preparada";"Fingers pollo";"3"
"C1663";"B011";"28/06/2021 22:07:16";"D013";"Comida Preparada";"Lentejas";"2"
"C1658";"B011";"28/06/2021 22:07:08";"D019";"Comida Preparada";"Spaguetis";"2"
"C1658";"B004";"28/06/2021 22:05:48";"D019";"Comida Preparada";"Spaguetis";"4"
"C1657";"B004";"28/06/2021 22:05:32";"D019";"Comida Preparada";"Brochetas ";"9"
"C1660";"B001";"28/06/2021 21:58:19";"D019";"Comida Preparada";"Fingers pollo";"5"
"C1659";"B001";"28/06/2021 21:58:14";"D002";"Comida Preparada";"Macarrones bolognesa";"5"
"C1642";"B021";"28/06/2021 20:24:02";"D019";"Comida Preparada";"Crema puerros";"8"
"C1648";"B030";"25/06/2021 22:29:52";"D005";"Pan";"Barras de pan";"2"
"C1649";"B029";"25/06/2021 22:29:41";"D004";"Pan";"Pan";"2"
"C1648";"B026";"25/06/2021 22:29:27";"D005";"Pan";"Barras de pan";"2"
"C1648";"B024";"25/06/2021 22:29:13";"D005";"Pan";"Barras de pan";"2"
"C1649";"B021";"25/06/2021 22:29:04";"D004";"Pan";"Pan";"2"
"C1648";"B018";"25/06/2021 22:28:54";"D005";"Pan";"Barras de pan";"2"
"C1648";"B014";"25/06/2021 22:28:48";"D005";"Pan";"Barras de pan";"2"
"C1648";"B011";"25/06/2021 22:28:40";"D005";"Pan";"Barras de pan";"2"
"C1648";"B004";"25/06/2021 22:28:35";"D005";"Pan";"Barras de pan";"2"
"C1649";"B001";"25/06/2021 22:28:22";"D004";"Pan";"Pan";"2"
"C1654";"B030";"25/06/2021 22:27:29";"D013";"Comida Preparada";"Judías verdes con jamón";"3"
"C1655";"B026";"25/06/2021 22:26:43";"D008";"Comida Preparada";"Tallarines al ajillo";"3"
"C1652";"B030";"25/06/2021 22:24:43";"D006";"Alimentos frescos";"Fruta y verdura";"8"
"C1650";"B029";"25/06/2021 22:24:21";"D023";"Alimentos frescos";"Fruta y verdura ";"8"
"C1652";"B026";"25/06/2021 22:24:05";"D006";"Alimentos frescos";"Fruta y verdura";"8"
"C1653";"B024";"25/06/2021 22:23:44";"D021";"Alimentos frescos";"Fruta y verdura ";"6"
"C1653";"B021";"25/06/2021 22:23:30";"D021";"Alimentos frescos";"Fruta y verdura ";"8"
"C1652";"B018";"25/06/2021 22:23:11";"D006";"Alimentos frescos";"Fruta y verdura";"6"
"C1653";"B014";"25/06/2021 22:22:54";"D021";"Alimentos frescos";"Fruta y verdura ";"10"
"C1646";"B011";"25/06/2021 22:22:36";"D012";"Alimentos frescos";"Fruta y verdura";"10"
"C1647";"B004";"25/06/2021 22:22:20";"D024";"Alimentos frescos";"Fruta y verdura";"10"
"C1650";"B001";"25/06/2021 22:22:09";"D023";"Alimentos frescos";"Fruta y verdura ";"10"
"C1644";"B030";"25/06/2021 22:10:02";"D019";"Comida Preparada";"Salchichas";"3"
"C1644";"B029";"25/06/2021 22:09:50";"D019";"Comida Preparada";"Salchichas";"3"
"C1644";"B026";"25/06/2021 22:09:34";"D019";"Comida Preparada";"Salchichas";"3"
"C1644";"B024";"25/06/2021 22:09:23";"D019";"Comida Preparada";"Salchichas";"3"
"C1644";"B021";"25/06/2021 22:09:14";"D019";"Comida Preparada";"Salchichas";"3"
"C1644";"B018";"25/06/2021 22:09:09";"D019";"Comida Preparada";"Salchichas";"3"
"C1644";"B014";"25/06/2021 22:09:04";"D019";"Comida Preparada";"Salchichas";"3"
"C1644";"B011";"25/06/2021 22:08:58";"D019";"Comida Preparada";"Salchichas";"3"
"C1644";"B011";"25/06/2021 22:08:42";"D019";"Comida Preparada";"Salchichas";"3"
"C1644";"B004";"25/06/2021 22:08:31";"D019";"Comida Preparada";"Salchichas";"3"
"C1644";"B001";"25/06/2021 22:08:24";"D019";"Comida Preparada";"Salchichas";"3"
"C1640";"B030";"25/06/2021 22:07:21";"D001";"Comida Preparada";"Arroz tres delicias";"2"
"C1645";"B030";"25/06/2021 22:06:50";"D002";"Comida Preparada";"Lentejas ";"3"
"C1641";"B029";"25/06/2021 22:06:24";"D019";"Comida Preparada";"Albóndigas ";"3"
"C1645";"B024";"25/06/2021 22:05:59";"D002";"Comida Preparada";"Lentejas ";"2"
"C1641";"B024";"25/06/2021 22:05:49";"D019";"Comida Preparada";"Albóndigas ";"2"
"C1640";"B026";"25/06/2021 22:05:35";"D001";"Comida Preparada";"Arroz tres delicias";"2"
"C1641";"B026";"25/06/2021 22:05:21";"D019";"Comida Preparada";"Albóndigas ";"3"
"C1641";"B021";"25/06/2021 22:04:59";"D019";"Comida Preparada";"Albóndigas ";"1"
"C1645";"B021";"25/06/2021 22:04:32";"D002";"Comida Preparada";"Lentejas ";"4"
"C1640";"B018";"25/06/2021 22:04:12";"D001";"Comida Preparada";"Arroz tres delicias";"2"
"C1641";"B018";"25/06/2021 22:03:57";"D019";"Comida Preparada";"Albóndigas ";"3"
"C1641";"B014";"25/06/2021 22:03:38";"D019";"Comida Preparada";"Albóndigas ";"1"
"C1645";"B014";"25/06/2021 22:02:45";"D002";"Comida Preparada";"Lentejas ";"4"
"C1641";"B011";"25/06/2021 22:02:24";"D019";"Comida Preparada";"Albóndigas ";"3"
"C1643";"B030";"25/06/2021 22:01:57";"D019";"Comida Preparada";"Taquitos de jamón";"2"
"C1643";"B021";"25/06/2021 22:01:47";"D019";"Comida Preparada";"Taquitos de jamón";"2"
"C1643";"B026";"25/06/2021 22:01:37";"D019";"Comida Preparada";"Taquitos de jamón";"2"
"C1643";"B029";"25/06/2021 22:01:28";"D019";"Comida Preparada";"Taquitos de jamón";"2"
"C1643";"B014";"25/06/2021 22:01:15";"D019";"Comida Preparada";"Taquitos de jamón";"2"
"C1643";"B011";"25/06/2021 22:00:54";"D019";"Comida Preparada";"Taquitos de jamón";"2"
"C1640";"B011";"25/06/2021 22:00:38";"D001";"Comida Preparada";"Arroz tres delicias";"2"
"C1645";"B011";"25/06/2021 22:00:27";"D002";"Comida Preparada";"Lentejas ";"3"
"C1641";"B004";"25/06/2021 21:59:54";"D019";"Comida Preparada";"Albóndigas ";"4"
"C1641";"B001";"25/06/2021 21:59:38";"D019";"Comida Preparada";"Albóndigas ";"3"
"C1640";"B001";"25/06/2021 21:49:58";"D001";"Comida Preparada";"Arroz tres delicias";"2"
"C1643";"B001";"25/06/2021 21:49:44";"D019";"Comida Preparada";"Taquitos de jamón";"2"
"C1642";"B029";"25/06/2021 21:49:10";"D019";"Comida Preparada";"Crema puerros";"8"
"C1642";"B004";"25/06/2021 21:48:19";"D019";"Comida Preparada";"Crema puerros";"8"
"C1642";"B001";"25/06/2021 20:57:50";"D019";"Comida Preparada";"Crema puerros";"8"
"C1639";"B029";"24/06/2021 21:27:03";"D004";"Pan";"pan y tal";"2"
"C1639";"B004";"24/06/2021 21:26:54";"D004";"Pan";"pan y tal";"2"
"C1639";"B030";"24/06/2021 21:26:46";"D004";"Pan";"pan y tal";"2"
"C1639";"B012";"24/06/2021 21:26:39";"D004";"Pan";"pan y tal";"2"
"C1639";"B001";"24/06/2021 21:26:32";"D004";"Pan";"pan y tal";"2"
"C1637";"B030";"24/06/2021 21:25:46";"D006";"Alimentos frescos";"frutas y verduras";"2"
"C1637";"B029";"24/06/2021 21:25:37";"D006";"Alimentos frescos";"frutas y verduras";"2"
"C1637";"B027";"24/06/2021 21:25:32";"D006";"Alimentos frescos";"frutas y verduras";"2"
"C1637";"B026";"24/06/2021 21:25:25";"D006";"Alimentos frescos";"frutas y verduras";"2"
"C1637";"B024";"24/06/2021 21:25:18";"D006";"Alimentos frescos";"frutas y verduras";"2"
"C1637";"B021";"24/06/2021 21:25:06";"D006";"Alimentos frescos";"frutas y verduras";"2"
"C1637";"B018";"24/06/2021 21:25:00";"D006";"Alimentos frescos";"frutas y verduras";"2"
"C1637";"B014";"24/06/2021 21:24:51";"D006";"Alimentos frescos";"frutas y verduras";"2"
"C1637";"B012";"24/06/2021 21:24:39";"D006";"Alimentos frescos";"frutas y verduras";"2"
"C1637";"B011";"24/06/2021 21:24:33";"D006";"Alimentos frescos";"frutas y verduras";"2"
"C1637";"B004";"24/06/2021 21:24:26";"D006";"Alimentos frescos";"frutas y verduras";"2"
"C1637";"B001";"24/06/2021 21:24:20";"D006";"Alimentos frescos";"frutas y verduras";"2"
"C1635";"B012";"24/06/2021 21:16:32";"D008";"Comida Preparada";"crema de verduras";"1"
"C1638";"B021";"24/06/2021 21:15:49";"D016";"Comida Preparada";"Filete de pollo";"1"
"C1633";"B030";"24/06/2021 20:25:38";"D019";"Comida Preparada";"Berenjenas rellenas";"4"
"C1633";"B029";"24/06/2021 20:25:30";"D019";"Comida Preparada";"Berenjenas rellenas";"4"
"C1633";"B027";"24/06/2021 20:25:25";"D019";"Comida Preparada";"Berenjenas rellenas";"4"
"C1633";"B026";"24/06/2021 20:25:04";"D019";"Comida Preparada";"Berenjenas rellenas";"4"
"C1633";"B024";"24/06/2021 20:24:58";"D019";"Comida Preparada";"Berenjenas rellenas";"4"
"C1633";"B021";"24/06/2021 20:24:48";"D019";"Comida Preparada";"Berenjenas rellenas";"2"
"C1633";"B018";"24/06/2021 20:24:42";"D019";"Comida Preparada";"Berenjenas rellenas";"2"
"C1633";"B014";"24/06/2021 20:24:37";"D019";"Comida Preparada";"Berenjenas rellenas";"2"
"C1633";"B012";"24/06/2021 20:24:31";"D019";"Comida Preparada";"Berenjenas rellenas";"2"
"C1633";"B011";"24/06/2021 20:24:24";"D019";"Comida Preparada";"Berenjenas rellenas";"2"
"C1633";"B004";"24/06/2021 20:24:17";"D019";"Comida Preparada";"Berenjenas rellenas";"2"
"C1633";"B001";"24/06/2021 20:24:11";"D019";"Comida Preparada";"Berenjenas rellenas";"2"
"C1632";"B018";"24/06/2021 20:20:28";"D001";"Comida Preparada";"Judías verdes con jamón";"2"
"C1632";"B014";"24/06/2021 20:20:17";"D001";"Comida Preparada";"Judías verdes con jamón";"2"
"C1632";"B011";"24/06/2021 20:20:09";"D001";"Comida Preparada";"Judías verdes con jamón";"2"
"C1632";"B004";"24/06/2021 20:20:00";"D001";"Comida Preparada";"Judías verdes con jamón";"2"
"C1632";"B001";"24/06/2021 20:19:50";"D001";"Comida Preparada";"Judías verdes con jamón";"2"
"C1628";"B026";"23/06/2021 21:44:18";"D006";"Alimentos frescos";"Fruta y verdura";"1"
"C1630";"B026";"23/06/2021 21:42:38";"D004";"Pan";"Pan";"1"
"C1621";"B026";"23/06/2021 21:42:25";"D001";"Comida Preparada";"Moje murciano";"3"
"C1623";"B026";"23/06/2021 21:41:56";"D019";"Comida Preparada";"Bacon";"1"
"C1622";"B026";"23/06/2021 21:40:42";"D019";"Comida Preparada";"Sandwich Mixto";"3"
"C1630";"B024";"23/06/2021 21:38:37";"D004";"Pan";"Pan";"1"
"C1625";"B024";"23/06/2021 21:32:40";"D008";"Comida Preparada";"Cocido";"5"
"C1623";"B024";"23/06/2021 21:32:26";"D019";"Comida Preparada";"Bacon";"1"
"C1622";"B024";"23/06/2021 21:32:16";"D019";"Comida Preparada";"Sandwich Mixto";"2"
"C1628";"B029";"23/06/2021 21:31:51";"D006";"Alimentos frescos";"Fruta y verdura";"1"
"C1630";"B029";"23/06/2021 21:31:44";"D004";"Pan";"Pan";"1"
"C1621";"B029";"23/06/2021 21:31:20";"D001";"Comida Preparada";"Moje murciano";"3"
"C1622";"B029";"23/06/2021 21:31:11";"D019";"Comida Preparada";"Sandwich Mixto";"2"
"C1628";"B023";"23/06/2021 21:30:56";"D006";"Alimentos frescos";"Fruta y verdura";"1"
"C1630";"B023";"23/06/2021 21:30:49";"D004";"Pan";"Pan";"1"
"C1624";"B023";"23/06/2021 21:30:33";"D002";"Comida Preparada";"Espinacas a la crema";"3"
"C1623";"B023";"23/06/2021 21:30:21";"D019";"Comida Preparada";"Bacon";"1"
"C1622";"B023";"23/06/2021 21:30:05";"D019";"Comida Preparada";"Sandwich Mixto";"2"
"C1628";"B021";"23/06/2021 21:29:51";"D006";"Alimentos frescos";"Fruta y verdura";"1"
"C1630";"B021";"23/06/2021 21:29:42";"D004";"Pan";"Pan";"1"
"C1621";"B021";"23/06/2021 21:29:08";"D001";"Comida Preparada";"Moje murciano";"3"
"C1623";"B021";"23/06/2021 21:28:39";"D019";"Comida Preparada";"Bacon";"1"
"C1622";"B021";"23/06/2021 21:28:27";"D019";"Comida Preparada";"Sandwich Mixto";"2"
"C1628";"B018";"23/06/2021 21:28:10";"D006";"Alimentos frescos";"Fruta y verdura";"1"
"C1630";"B018";"23/06/2021 21:28:05";"D004";"Pan";"Pan";"1"
"C1624";"B018";"23/06/2021 21:26:44";"D002";"Comida Preparada";"Espinacas a la crema";"2"
"C1622";"B018";"23/06/2021 21:26:21";"D019";"Comida Preparada";"Sandwich Mixto";"2"
"C1623";"B018";"23/06/2021 21:26:11";"D019";"Comida Preparada";"Bacon";"1"
"C1622";"B018";"23/06/2021 21:26:01";"D019";"Comida Preparada";"Sandwich Mixto";"2"
"C1620";"B018";"23/06/2021 21:25:48";"D001";"Comida Preparada";"Ensalada campera";"3"
"C1628";"B012";"23/06/2021 21:25:20";"D006";"Alimentos frescos";"Fruta y verdura";"2"
"C1630";"B012";"23/06/2021 21:25:10";"D004";"Pan";"Pan";"1"
"C1629";"B012";"23/06/2021 21:25:00";"D013";"Comida Preparada";"Arroz negro";"5"
"C1620";"B012";"23/06/2021 21:24:44";"D001";"Comida Preparada";"Ensalada campera";"3"
"C1623";"B012";"23/06/2021 21:23:33";"D019";"Comida Preparada";"Bacon";"1"
"C1622";"B012";"23/06/2021 21:23:18";"D019";"Comida Preparada";"Sandwich Mixto";"3"
"C1630";"B011";"23/06/2021 21:22:50";"D004";"Pan";"Pan";"1"
"C1628";"B011";"23/06/2021 21:22:42";"D006";"Alimentos frescos";"Fruta y verdura";"2"
"C1624";"B011";"23/06/2021 21:22:30";"D002";"Comida Preparada";"Espinacas a la crema";"2"
"C1620";"B011";"23/06/2021 21:22:21";"D001";"Comida Preparada";"Ensalada campera";"2"
"C1622";"B011";"23/06/2021 21:22:10";"D019";"Comida Preparada";"Sandwich Mixto";"2"
"C1630";"B004";"23/06/2021 21:21:20";"D004";"Pan";"Pan";"1"
"C1626";"B004";"23/06/2021 21:21:10";"D017";"Alimentos frescos";"Fruta";"2"
"C1619";"B004";"23/06/2021 21:20:47";"D001";"Comida Preparada";"Lentejas con chorizo";"3"
"C1620";"B004";"23/06/2021 21:20:40";"D001";"Comida Preparada";"Ensalada campera";"3"
"C1623";"B004";"23/06/2021 21:20:30";"D019";"Comida Preparada";"Bacon";"1"
"C1622";"B004";"23/06/2021 21:20:18";"D019";"Comida Preparada";"Sandwich Mixto";"2"
"C1627";"B001";"23/06/2021 21:19:33";"D021";"Alimentos frescos";"Fruta y verdurs";"4"
"C1630";"B001";"23/06/2021 21:19:20";"D004";"Pan";"Pan";"1"
"C1619";"B001";"23/06/2021 21:19:09";"D001";"Comida Preparada";"Lentejas con chorizo";"3"
"C1620";"B001";"23/06/2021 21:18:58";"D001";"Comida Preparada";"Ensalada campera";"3"
"C1623";"B001";"23/06/2021 21:18:38";"D019";"Comida Preparada";"Bacon";"1"
"C1622";"B001";"23/06/2021 21:17:55";"D019";"Comida Preparada";"Sandwich Mixto";"4"
"C1618";"B026";"22/06/2021 21:22:15";"D012";"Alimentos frescos";"Fruta y verdura";"1"
"C1618";"B024";"22/06/2021 21:22:05";"D012";"Alimentos frescos";"Fruta y verdura";"1"
"C1618";"B023";"22/06/2021 21:21:59";"D012";"Alimentos frescos";"Fruta y verdura";"1"
"C1618";"B021";"22/06/2021 21:21:53";"D012";"Alimentos frescos";"Fruta y verdura";"1"
"C1618";"B018";"22/06/2021 21:21:45";"D012";"Alimentos frescos";"Fruta y verdura";"1"
"C1618";"B012";"22/06/2021 21:21:35";"D012";"Alimentos frescos";"Fruta y verdura";"1"
"C1618";"B011";"22/06/2021 21:21:27";"D012";"Alimentos frescos";"Fruta y verdura";"1"
"C1618";"B004";"22/06/2021 21:21:19";"D012";"Alimentos frescos";"Fruta y verdura";"1"
"C1618";"B001";"22/06/2021 21:21:10";"D012";"Alimentos frescos";"Fruta y verdura";"1"
"C1613";"B026";"22/06/2021 21:19:07";"D019";"Pan";"Pan";"3"
"C1613";"B024";"22/06/2021 21:18:56";"D019";"Pan";"Pan";"2"
"C1613";"B023";"22/06/2021 21:18:44";"D019";"Pan";"Pan";"2"
"C1613";"B021";"22/06/2021 21:18:31";"D019";"Pan";"Pan";"4"
"C1613";"B018";"22/06/2021 21:18:08";"D019";"Pan";"Pan";"3"
"C1613";"B012";"22/06/2021 21:17:55";"D019";"Pan";"Pan";"5"
"C1613";"B010";"22/06/2021 21:17:46";"D019";"Pan";"Pan";"3"
"C1613";"B004";"22/06/2021 21:17:34";"D019";"Pan";"Pan";"5"
"C1613";"B001";"22/06/2021 21:17:23";"D019";"Pan";"Pan";"5"
"C1613";"B001";"22/06/2021 21:15:50";"D019";"Pan";"Pan";"5"
"C1609";"B026";"22/06/2021 21:12:19";"D002";"Comida Preparada";"Crema de verduras";"2"
"C1612";"B026";"22/06/2021 21:12:04";"D019";"Comida Preparada";"Pollo rebozado";"3"
"C1603";"B026";"22/06/2021 21:11:46";"D019";"Comida Preparada";"Revuelto de gulas y gambas";"2"
"C1600";"B026";"22/06/2021 21:11:33";"D019";"Comida Preparada";"Hamburguesas de Cerdo y Vaca";"2"
"C1606";"B026";"22/06/2021 21:10:57";"D002";"Comida Preparada";"Cerdo a la pimienta";"2"
"C1609";"B024";"22/06/2021 21:10:34";"D002";"Comida Preparada";"Crema de verduras";"4"
"C1607";"B024";"22/06/2021 21:10:17";"D001";"Comida Preparada";"Escalopes de cerdo empanado";"2"
"C1610";"B024";"22/06/2021 21:10:06";"D002";"Comida Preparada";"Fabes";"2"
"C1612";"B024";"22/06/2021 21:09:57";"D019";"Comida Preparada";"Pollo rebozado";"2"
"C1614";"B024";"22/06/2021 21:09:48";"D008";"Comida Preparada";"Lentejas con chorizo";"2"
"C1606";"B024";"22/06/2021 21:09:31";"D002";"Comida Preparada";"Cerdo a la pimienta";"4"
"C1608";"B023";"22/06/2021 21:08:52";"D002";"Comida Preparada";"Morcilla frita";"2"
"C1610";"B023";"22/06/2021 21:08:43";"D002";"Comida Preparada";"Fabes";"2"
"C1612";"B023";"22/06/2021 21:08:35";"D019";"Comida Preparada";"Pollo rebozado";"2"
"C1614";"B023";"22/06/2021 21:08:23";"D008";"Comida Preparada";"Lentejas con chorizo";"2"
"C1606";"B023";"22/06/2021 21:07:51";"D002";"Comida Preparada";"Cerdo a la pimienta";"2"
"C1594";"B023";"22/06/2021 21:07:34";"D001";"Comida Preparada";"Paella";"2"
"C1598";"B023";"22/06/2021 21:07:21";"D019";"Comida Preparada";"Ternera Asada";"2"
"C1602";"B023";"22/06/2021 21:07:08";"D019";"Comida Preparada";"Alcachofas";"2"
"C1608";"B021";"22/06/2021 21:06:45";"D002";"Comida Preparada";"Morcilla frita";"4"
"C1612";"B021";"22/06/2021 21:06:36";"D019";"Comida Preparada";"Pollo rebozado";"4"
"C1601";"B021";"22/06/2021 21:06:01";"D019";"Comida Preparada";"Spaguettis";"4"
"C1602";"B021";"22/06/2021 21:05:50";"D019";"Comida Preparada";"Alcachofas";"4"
"C1615";"B018";"22/06/2021 21:05:30";"D013";"Comida Preparada";"Sopa de cocido";"2"
"C1607";"B018";"22/06/2021 21:05:07";"D001";"Comida Preparada";"Escalopes de cerdo empanado";"2"
"C1610";"B018";"22/06/2021 21:02:59";"D002";"Comida Preparada";"Fabes";"2"
"C1614";"B018";"22/06/2021 21:02:47";"D008";"Comida Preparada";"Lentejas con chorizo";"4"
"C1606";"B018";"22/06/2021 21:02:28";"D002";"Comida Preparada";"Cerdo a la pimienta";"2"
"C1594";"B018";"22/06/2021 21:02:13";"D001";"Comida Preparada";"Paella";"2"
"C1608";"B012";"22/06/2021 21:01:41";"D002";"Comida Preparada";"Morcilla frita";"4"
"C1614";"B012";"22/06/2021 21:01:28";"D008";"Comida Preparada";"Lentejas con chorizo";"4"
"C1601";"B012";"22/06/2021 21:00:59";"D019";"Comida Preparada";"Spaguettis";"5"
